Game URL,Vote_precentage
https://www.roblox.com/games/4954096313/Field-Trip-Z?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=4954096313&position=107&universeId=1701332290,77%
https://www.roblox.com/games/12166287786/1-Fat-Every-Second?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=12166287786&position=108&universeId=4290156271,96%
https://www.roblox.com/games/12488435200/Pick-The-Right-Path-For-Admin-Obby?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=12488435200&position=109&universeId=4390119118,71%
https://www.roblox.com/games/4110892437/Kaiju-Universe?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=4110892437&position=110&universeId=1359546589,89%
https://www.roblox.com/games/7971857341/Youtuber-Tycoon-5TH-FLOOR?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=7971857341&position=111&universeId=3079618996,82%
https://www.roblox.com/games/6938803436/LOVE-Anime-Dimensions-Simulator?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=6938803436&position=112&universeId=2655311011,97%
https://www.roblox.com/games/5972698540/Easy-Obby?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=5972698540&position=113&universeId=2151379579,79%
https://www.roblox.com/games/574407221/Super-Hero-Tycoon?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=574407221&position=114&universeId=228573408,81%
https://www.roblox.com/games/3527629287/BIG-Paintball?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=3527629287&position=115&universeId=1247975681,85%
https://www.roblox.com/games/5985232436/Infectious-Smile?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=5985232436&position=116&universeId=2157872230,79%
https://www.roblox.com/games/10120194680/UPD-1-2-1-Commander-Simulator?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=10120194680&position=117&universeId=3717727162,79%
https://www.roblox.com/games/306964494/New-Raid-Loomian-Legacy?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=306964494&position=118&universeId=117307972,92%
https://www.roblox.com/games/6109967984/unnamed?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=6109967984&position=119&universeId=2223525999,66%
https://www.roblox.com/games/4889315193/Total-Roblox-Drama?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=4889315193&position=120&universeId=1668992109,78%
https://www.roblox.com/games/12699642568/Neighbors-Voice-Chat-Mic-Up?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=12699642568&position=121&universeId=4452297356,82%
https://www.roblox.com/games/3956818381/Ninja-Legends?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=3956818381&position=122&universeId=1335695570,92%
https://www.roblox.com/games/12090482034/BABY-BOBBYS-DAYCARE-FIRST-PERSON-OBBY?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=12090482034&position=123&universeId=4267277633,47%
https://www.roblox.com/games/8260276694/Ability-Wars?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=8260276694&position=124&universeId=3168615253,77%
https://www.roblox.com/games/3877215576/Bendy-and-the-ink-Machine?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=3877215576&position=125&universeId=1322647185,65%
https://www.roblox.com/games/3101667897/Legends-Of-Speed?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=3101667897&position=126&universeId=1119466531,91%
https://www.roblox.com/games/12366490284/draw-things-and-turn-into-them-tools?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=12366490284&position=127&universeId=4352463723,72%
https://www.roblox.com/games/3214114884/Flag-Wars?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=3214114884&position=128&universeId=1160789089,89%
https://www.roblox.com/games/11166344460/UPD-Easy-Stud-Jumps-Obby?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=11166344460&position=129&universeId=3992278194,91%
https://www.roblox.com/games/6804602922/BOXING-BETA-NEW-BLOCK?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=6804602922&position=130&universeId=2583564222,83%
https://www.roblox.com/games/166731267/The-Dropper-120-LEVELS?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=166731267&position=131&universeId=79609758,71%
https://www.roblox.com/games/12433625183/Doodle-Transform?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=12433625183&position=132&universeId=4373286801,78%
https://www.roblox.com/games/5130598377/1-9-MADE-IN-HEAVEN-A-Universal-Time?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=5130598377&position=133&universeId=1782832995,85%
https://www.roblox.com/games/6447798030/XMAS-Event-Funky-Friday?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=6447798030&position=134&universeId=2404080894,90%
https://www.roblox.com/games/7863262550/FOBLOX?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=7863262550&position=135&universeId=3042846352,76%
https://www.roblox.com/games/5343994291/Outlaster?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=5343994291&position=136&universeId=1871908106,85%
https://www.roblox.com/games/5214818272/Dont-wake-up-the-button?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=5214818272&position=137&universeId=1822898895,65%
https://www.roblox.com/games/10760024537/Ultimate-Easy-Obby?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=10760024537&position=138&universeId=3891658292,81%
https://www.roblox.com/games/11868251164/SKYDIVE-Off-A-TOWER?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=11868251164&position=139&universeId=4199785916,98%
https://www.roblox.com/games/891852901/Greenville?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=891852901&position=140&universeId=371263894,86%
https://www.roblox.com/games/5777099015/Cheese-Escape-Horror?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=5777099015&position=141&universeId=2049551477,87%
https://www.roblox.com/games/6717367660/Happy-Land?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=6717367660&position=142&universeId=2538086639,65%
https://www.roblox.com/games/11970456/Hole-in-the-Wall?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=11970456&position=143&universeId=8726258,76%
https://www.roblox.com/games/6812515523/ORA-Dance-Moms-Studio?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=6812515523&position=144&universeId=2587619395,88%
https://www.roblox.com/games/9791603388/Underground-War-2-0-NUKE?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=9791603388&position=145&universeId=3624423521,76%
https://www.roblox.com/games/3272915504/Arcane-Odyssey-Early-Access?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=3272915504&position=146&universeId=1180269832,92%
https://www.roblox.com/games/568350650/Fashion-Famous-Bug-Fixes?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=568350650&position=147&universeId=225431369,85%
https://www.roblox.com/games/5771467270/BIRD-SURF-10-TTD-3?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=5771467270&position=148&universeId=2047210140,84%
https://www.roblox.com/games/5002210114/Kitty-UPDATE?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=5002210114&position=149&universeId=1724021330,86%
https://www.roblox.com/games/10679239752/Furry-Infection-game-Furinfection?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=10679239752&position=150&universeId=3869462497,69%
https://www.roblox.com/games/1182833048/Growing-Up?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=1182833048&position=151&universeId=484789923,86%
https://www.roblox.com/games/2998650659/Dont-Press-The-Button?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=2998650659&position=152&universeId=1083350597,79%
https://www.roblox.com/games/5670218884/item-asylum?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=5670218884&position=153&universeId=1998835206,87%
https://www.roblox.com/games/11319403460/Coal-Miner-Tycoon-2-2-1-7?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=11319403460&position=154&universeId=4031652642,73%
https://www.roblox.com/games/11364184405/Super-Fun-Obby-500-Stages?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=11364184405&position=155&universeId=4044606250,76%
https://www.roblox.com/games/6678877691/ZO-SAMURAI?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=6678877691&position=156&universeId=2516044547,83%
https://www.roblox.com/games/155615604/Prison-Life?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=155615604&position=157&universeId=73885730,85%
https://www.roblox.com/games/3587619225/Mega-Easy-Obby-825-Stages?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=3587619225&position=158&universeId=1261193936,79%
https://www.roblox.com/games/12398038681/Garten-of-Banban?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=12398038681&position=159&universeId=4362771421,90%
https://www.roblox.com/games/2913303231/New-Parts-Obby-Creator?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=2913303231&position=160&universeId=1053132402,78%
https://www.roblox.com/games/11063612131/Every-Second-You-Get-1-Jump-Power?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=11063612131&position=161&universeId=3967853925,91%
https://www.roblox.com/games/2317185366/Unwavering-Soul?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=2317185366&position=162&universeId=807765388,84%
https://www.roblox.com/games/4796443083/Daycare-2-Story?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=4796443083&position=163&universeId=1617287243,83%
https://www.roblox.com/games/6366316561/Scary-Elevator-2-Survive-the-Killer?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=6366316561&position=164&universeId=2360086523,79%
https://www.roblox.com/games/4878988249/ANNIVERSARY-Mighty-Omega?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=4878988249&position=165&universeId=1663370770,87%
https://www.roblox.com/games/8542259458/SkyWars-BY-VOXELS?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=8542259458&position=166&universeId=3258873704,74%
https://www.roblox.com/games/9848789324/Ragdoll-Engine?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=9848789324&position=167&universeId=3640612838,69%
https://www.roblox.com/games/8069117419/Demon-Soul-Simulator?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=8069117419&position=168&universeId=3108473052,93%
https://www.roblox.com/games/13071214941/2-Player-Millionaire-Tycoon?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=13071214941&position=169&universeId=4567011065,71%
https://www.roblox.com/games/7952502098/Impossible-Glass-Bridge-Obby-Squid-Game?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=7952502098&position=170&universeId=3073934761,52%
https://www.roblox.com/games/654732683/5-NEW-Car-Crushers-2?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=654732683&position=171&universeId=274816972,92%
https://www.roblox.com/games/6520999642/Basically-FNF-Remix?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=6520999642&position=172&universeId=2443177453,89%
https://www.roblox.com/games/5708035517/Mega-Hide-and-Seek?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=5708035517&position=173&universeId=2020908522,87%
https://www.roblox.com/games/11727501024/Create-a-Cart-Ride?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=11727501024&position=174&universeId=4153755477,71%
https://www.roblox.com/games/6202744791/BayView-RP?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=6202744791&position=175&universeId=2273199208,86%
https://www.roblox.com/games/6104994594/Pilfering-Pirates?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=6104994594&position=176&universeId=2220495353,84%
https://www.roblox.com/games/9099326192/GREAT-SCHOOL-BREAKOUT-First-Person-Obby?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=9099326192&position=177&universeId=3420059569,51%
https://www.roblox.com/games/9534337535/Shrek-in-the-Backrooms?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=9534337535&position=178&universeId=3551414857,88%
https://www.roblox.com/games/12413786484/UPDATE-8-2x-Anime-Lost-Simulator?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=12413786484&position=179&universeId=4367899694,92%
https://www.roblox.com/games/6494527314/Escape-Easy-Admin-Obby?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=6494527314&position=180&universeId=2429244677,72%
https://www.roblox.com/games/6153766069/Escape-The-Carnival-of-Terror-Obby?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=6153766069&position=181&universeId=2247578975,55%
https://www.roblox.com/games/11623553646/Roblox-but-every-second-you-get-1-Speed?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=11623553646&position=182&universeId=4122139330,95%
https://www.roblox.com/games/12524383962/Every-Second-1-Ki-in-DBZ?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=12524383962&position=183&universeId=4400421245,89%
https://www.roblox.com/games/6644653750/Color-Run?gameSearchSessionInfo=17ad17e6-267e-407f-960b-6d3eff6ebb15&isAd=false&nativeAdData=&numberOfLoadedTiles=5989&page=searchPage&placeId=6644653750&position=184&universeId=2496696953,38%
